RefId,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNZIP1,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
4341,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,Covers,57794,AMERICAN,MEDIUM,CHRYSLER,8397.0,9769.0,11923.0,12924.0,7506.0,8718.0,11002.0,12148.0,75050,7540.0,No,920,No
4342,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,Covers,67042,AMERICAN,MEDIUM,CHRYSLER,6160.0,7112.0,9372.0,10380.0,5725.0,6778.0,9035.0,10020.0,75050,5825.0,No,1215,No
4343,2007,3,HYUNDAI,SONATA 4C,GLS,4D SEDAN,SILVER,AUTO,Covers,69989,OTHER ASIAN,MEDIUM,OTHER,7502.0,8783.0,11458.0,13415.0,7818.0,9102.0,10927.0,12188.0,75050,7540.0,No,728,No
4344,2007,3,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,Covers,74517,AMERICAN,MEDIUM,GM,7492.0,8414.0,10677.0,11596.0,6228.0,7635.0,9327.0,10958.0,75050,7125.0,No,1038,No
4345,2004,6,DODGE,NEON,SE,4D SEDAN,WHITE,AUTO,Covers,90284,AMERICAN,COMPACT,CHRYSLER,2899.0,3958.0,5978.0,6924.0,2647.0,3703.0,5700.0,6749.0,75050,3860.0,No,765,No
4346,2005,5,BUICK,LACROSSE,Other,4D SEDAN CXL,GREY,AUTO,Alloy,82504,AMERICAN,LARGE,GM,8474.0,10765.0,11753.0,13519.0,7387.0,9848.0,10919.0,13011.0,75050,7840.0,No,1633,No
4347,2006,4,MITSUBISHI,OUTLANDER 2WD 4C,SE,4D SPORT UTILITY SE,GREEN,AUTO,Alloy,75583,OTHER ASIAN,CROSSOVER,OTHER,7830.0,9121.0,10575.0,12235.0,7747.0,9020.0,10487.0,12156.0,75050,7240.0,No,569,No
4348,2005,5,FORD,TAURUS,SEL,4D SEDAN SEL,GREY,AUTO,Alloy,83787,AMERICAN,MEDIUM,FORD,3907.0,5236.0,7087.0,8130.0,3631.0,4597.0,6854.0,7781.0,75050,5325.0,No,983,No
4349,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,GREY,AUTO,Alloy,60932,AMERICAN,MEDIUM SUV,GM,6690.0,7976.0,10256.0,12227.0,6379.0,7707.0,9949.0,11334.0,75050,8685.0,No,1215,No
4350,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,Covers,89121,AMERICAN,LARGE,GM,8033.0,9142.0,11410.0,12897.0,7233.0,8366.0,10431.0,11645.0,75050,7240.0,No,2152,No
4351,2005,5,CHRYSLER,SEBRING V6,Tou,4D SEDAN TOURING,SILVER,AUTO,Alloy,69487,AMERICAN,MEDIUM,CHRYSLER,4062.0,5393.0,7652.0,8854.0,3114.0,4511.0,6731.0,8185.0,75050,5425.0,No,1118,No
4352,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,Covers,58007,AMERICAN,MEDIUM,CHRYSLER,8079.0,9275.0,11604.0,12902.0,7497.0,8682.0,11605.0,12549.0,75050,8540.0,No,920,No
4353,2002,8,CHEVROLET,1500 SILVERADO PICKU,Bas,EXT CAB 5.3L LT,WHITE,AUTO,Alloy,94988,AMERICAN,LARGE TRUCK,GM,7247.0,9147.0,11227.0,13721.0,6476.0,7413.0,9606.0,10372.0,75050,9695.0,No,1641,Yes
4354,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,Covers,85131,AMERICAN,LARGE,GM,7993.0,9088.0,11558.0,12841.0,7625.0,8799.0,11039.0,12413.0,75050,7540.0,No,2152,No
4355,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN SXT,GREY,AUTO,Alloy,86083,AMERICAN,MEDIUM,CHRYSLER,4422.0,5798.0,7894.0,9200.0,4420.0,5871.0,7730.0,9269.0,75050,5110.0,No,1243,Yes
4356,2006,4,CHEVROLET,COBALT,LT,4D SEDAN LT,WHITE,AUTO,Alloy,71571,AMERICAN,COMPACT,GM,5599.0,6968.0,8951.0,10239.0,5140.0,6268.0,8500.0,9865.0,75050,5725.0,No,803,No
4357,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,GREY,AUTO,Alloy,93598,AMERICAN,MEDIUM,FORD,4474.0,6282.0,7757.0,9622.0,3792.0,5163.0,7642.0,10406.0,75050,4710.0,No,1053,No
4358,2006,4,FORD,FUSION 4C,S,4D SEDAN S,BLACK,MANUAL,Covers,95393,AMERICAN,MEDIUM,FORD,5319.0,6481.0,8920.0,10145.0,5539.0,7028.0,9240.0,10807.0,75050,5225.0,No,909,No
4359,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,GREEN,AUTO,Covers,83099,AMERICAN,MEDIUM,CHRYSLER,4441.0,5466.0,8172.0,9136.0,4686.0,5740.0,8256.0,10113.0,75050,5825.0,No,1503,No
4360,2005,5,SUZUKI,FORENZA,LX,4D SEDAN LX,MAROON,AUTO,Alloy,49621,OTHER ASIAN,MEDIUM,OTHER,3805.0,4834.0,7214.0,8300.0,3406.0,3958.0,6395.0,6815.0,75050,4810.0,No,482,Yes
4361,2006,4,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,SILVER,AUTO,Covers,83540,AMERICAN,MEDIUM,CHRYSLER,4543.0,5537.0,8185.0,9157.0,4742.0,5688.0,8218.0,9217.0,75050,5725.0,No,1503,Yes
4362,2007,3,SUZUKI,FORENZA,Other,4D SEDAN,RED,AUTO,Covers,78210,OTHER ASIAN,MEDIUM,OTHER,4334.0,5259.0,7488.0,9086.0,4579.0,5593.0,8260.0,9366.0,75050,4160.0,No,569,No
4363,2005,5,DODGE,STRATUS V6,SXT,4D SEDAN,BLUE,AUTO,Alloy,55202,AMERICAN,MEDIUM,CHRYSLER,3337.0,5208.0,6979.0,8601.0,2328.0,3546.0,5845.0,6924.0,75050,5525.0,No,1086,No
4364,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,SILVER,AUTO,Covers,61783,AMERICAN,MEDIUM,CHRYSLER,6968.0,8228.0,10716.0,11912.0,6683.0,7774.0,9983.0,11242.0,75050,6725.0,No,1020,No
4365,2005,5,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,WHITE,AUTO,Covers,92868,AMERICAN,MEDIUM SUV,GM,6410.0,7791.0,10210.0,12149.0,6460.0,7631.0,9493.0,10768.0,75050,7740.0,No,1630,Yes
4366,2007,3,SUZUKI,FORENZA,Other,4D SEDAN,BLUE,AUTO,Covers,81197,OTHER ASIAN,MEDIUM,OTHER,4231.0,5208.0,7845.0,8833.0,4158.0,5018.0,7428.0,8227.0,75050,4860.0,No,594,No
4367,2008,2,CHEVROLET,MALIBU V6,LT,4D SEDAN LT CLASSIC,GREY,AUTO,Alloy,50902,AMERICAN,MEDIUM,GM,7866.0,9251.0,12294.0,13394.0,7552.0,9240.0,11230.0,13042.0,75050,8640.0,No,1003,No
4368,2007,3,MAZDA,MAZDA6,i,5D HATCHBACK I,SILVER,AUTO,Alloy,79251,OTHER ASIAN,MEDIUM,OTHER,10218.0,12671.0,13861.0,16022.0,8540.0,11277.0,12242.0,15081.0,75050,7540.0,No,1272,No
4369,2006,4,SUZUKI,FORENZA,Other,4D SEDAN,BLUE,AUTO,Covers,46181,OTHER ASIAN,MEDIUM,OTHER,3535.0,4612.0,6791.0,7784.0,4332.0,5245.0,7213.0,8648.0,75050,5945.0,No,482,No
4370,2003,7,CHEVROLET,VENTURE FWD V6,Bas,PASSENGER EXT 3.4L,MAROON,AUTO,Covers,87674,AMERICAN,VAN,GM,3539.0,4952.0,6690.0,8198.0,2950.0,4234.0,6086.0,7816.0,33809,5405.0,No,5392,Yes
4371,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,MAROON,AUTO,Covers,60710,AMERICAN,COMPACT,FORD,4445.0,5464.0,7298.0,8526.0,3681.0,4763.0,7180.0,9290.0,33809,6140.0,No,1020,No
4372,2002,8,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,BEIGE,AUTO,Alloy,88212,AMERICAN,MEDIUM,FORD,2609.0,3565.0,5478.0,6684.0,2604.0,3892.0,5560.0,7239.0,33809,4650.0,No,1283,No
4373,2007,3,KIA,SPORTAGE 2WD 4C,LX,4D SPORT UTILITY LX,BROWN,AUTO,Alloy,72981,OTHER ASIAN,SMALL SUV,OTHER,8401.0,10024.0,12620.0,13736.0,8331.0,9963.0,11617.0,12530.0,33809,7850.0,No,920,No
4374,2008,2,JEEP,PATRIOT FWD 4C,Spo,4D SUV,SILVER,AUTO,Alloy,84850,AMERICAN,SMALL SUV,CHRYSLER,9224.0,10722.0,13521.0,14955.0,9684.0,11115.0,14017.0,15525.0,33809,7950.0,No,983,Yes
4375,2004,6,MAZDA,MAZDA3,i,4D SEDAN I,WHITE,AUTO,Covers,74083,OTHER ASIAN,MEDIUM,OTHER,5539.0,6889.0,9081.0,11294.0,5281.0,6459.0,8208.0,9493.0,33809,5250.0,No,1038,No
4376,2005,5,MITSUBISHI,LANCER,ES,4D SEDAN ES,SILVER,AUTO,Covers,40747,OTHER ASIAN,COMPACT,OTHER,4206.0,5230.0,7302.0,8446.0,3724.0,4851.0,6718.0,7945.0,33809,5450.0,No,482,No
4377,2005,5,MAZDA,TRIBUTE 2WD 4C,i,4D SPORT UTILITY I,WHITE,AUTO,Alloy,85728,OTHER ASIAN,SMALL SUV,OTHER,6167.0,7941.0,10022.0,12728.0,5266.0,6693.0,8455.0,9984.0,33809,6650.0,No,983,No
4378,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,BLUE,AUTO,Alloy,59749,AMERICAN,LARGE,FORD,7336.0,8893.0,11452.0,13305.0,6571.0,8368.0,10412.0,13068.0,33809,7550.0,No,1169,No
4379,2003,7,JEEP,LIBERTY 2WD V6,Lim,4D SUV LIMITED,SILVER,AUTO,Alloy,86669,AMERICAN,SMALL SUV,CHRYSLER,5832.0,7033.0,8695.0,10231.0,5365.0,6650.0,8029.0,9792.0,33809,7350.0,No,1023,No
4380,2007,3,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,SILVER,AUTO,Covers,72734,AMERICAN,CROSSOVER,CHRYSLER,9166.0,10860.0,12819.0,14605.0,9640.0,11443.0,14157.0,15718.0,33809,8350.0,No,1389,No
4381,2006,4,DODGE,CHARGER,Bas,4D SEDAN SE,SILVER,AUTO,Covers,69101,AMERICAN,SPECIALTY,CHRYSLER,8071.0,9191.0,11632.0,12863.0,7529.0,9140.0,11120.0,12591.0,33809,10050.0,No,1215,No
4382,2005,5,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,Alloy,48737,AMERICAN,MEDIUM,FORD,3339.0,4573.0,6881.0,8162.0,3377.0,4665.0,6618.0,8209.0,33809,5850.0,No,693,No
4383,2007,3,NISSAN,VERSA,S,4D HATCHBACK S,BLUE,MANUAL,Alloy,79001,TOP LINE ASIAN,COMPACT,OTHER,6435.0,7509.0,10280.0,11178.0,6966.0,8158.0,10643.0,11736.0,33809,6050.0,No,686,No
4384,2007,3,CHEVROLET,AVEO,LS,4D SEDAN LS,RED,AUTO,Covers,82889,AMERICAN,COMPACT,GM,4547.0,5662.0,8244.0,9133.0,4502.0,5711.0,7126.0,8415.0,33809,4750.0,No,853,No
4385,2004,6,LINCOLN,LS V6,Other,4D SEDAN,GOLD,AUTO,Alloy,63584,AMERICAN,SPECIALTY,FORD,5351.0,7382.0,9086.0,11322.0,5219.0,6653.0,8728.0,10279.0,33809,6950.0,No,2141,No
4386,2007,3,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L FX2 SPORT,BLUE,AUTO,Alloy,92890,AMERICAN,LARGE TRUCK,FORD,15313.0,17530.0,20737.0,23123.0,15292.0,17515.0,21181.0,23673.0,33809,10150.0,No,909,Yes
4387,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,Covers,85267,AMERICAN,VAN,CHRYSLER,4189.0,5369.0,7711.0,9380.0,3939.0,5177.0,7838.0,8674.0,33809,6450.0,No,1763,No
4388,2001,9,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,Alloy,60005,AMERICAN,MEDIUM,CHRYSLER,2704.0,3575.0,5272.0,6147.0,2850.0,3738.0,5352.0,6599.0,33809,5750.0,No,1515,No
4389,2007,3,FORD,TAURUS,SEL,4D SEDAN SEL,WHITE,AUTO,Alloy,83636,AMERICAN,MEDIUM,FORD,5461.0,7016.0,9037.0,10289.0,4888.0,6167.0,7984.0,10073.0,33809,5150.0,No,983,No
4390,2008,2,BUICK,LACROSSE,CX,4D SEDAN CX,SILVER,AUTO,Covers,79714,AMERICAN,LARGE,GM,8404.0,9652.0,14151.0,15107.0,10830.0,12707.0,14693.0,16244.0,33809,8350.0,No,1506,No
4391,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GREEN,MANUAL,Covers,72677,AMERICAN,MEDIUM,CHRYSLER,3314.0,4343.0,6504.0,7726.0,3965.0,4814.0,6953.0,7687.0,33809,5150.0,No,1389,No
4392,2008,2,MERCURY,MILAN V6,Bas,4D SEDAN,SILVER,AUTO,Alloy,68863,AMERICAN,MEDIUM,FORD,10522.0,12250.0,14990.0,16472.0,10727.0,12464.0,14866.0,16447.0,33809,8650.0,No,1118,No
4393,2003,7,MERCURY,MOUNTAINEER 2WD V8,Other,4D SUV 4.6L,RED,AUTO,Alloy,65850,AMERICAN,MEDIUM SUV,FORD,5589.0,7150.0,9208.0,10320.0,5008.0,6450.0,8802.0,9869.0,33809,7950.0,No,1808,No
4394,2004,6,FORD,ESCAPE 2WD V6,Lim,4D CUV 3.0L LIMITED,SILVER,AUTO,Alloy,80049,AMERICAN,SMALL SUV,FORD,6811.0,8381.0,10327.0,12181.0,5953.0,7492.0,9181.0,10640.0,33809,8150.0,No,983,No
4395,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,SILVER,AUTO,Covers,79844,AMERICAN,MEDIUM,CHRYSLER,6148.0,6993.0,9560.0,10075.0,7250.0,9207.0,9712.0,10754.0,33809,5950.0,No,1389,No
4396,2004,5,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,WHITE,AUTO,Covers,61276,OTHER ASIAN,MEDIUM,OTHER,3162.0,3918.0,3915.0,4731.0,2767.0,3547.0,3488.0,4331.0,33314,4475.0,No,533,No
4397,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,Alloy,61970,AMERICAN,MEDIUM,FORD,2738.0,3822.0,3457.0,4628.0,3100.0,4366.0,3848.0,5215.0,33314,4045.0,No,825,No
4398,2004,5,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,BLUE,AUTO,Alloy,63120,AMERICAN,MEDIUM,GM,5356.0,6848.0,6284.0,7896.0,5631.0,7381.0,6581.0,8471.0,33314,6230.0,No,1118,No
4399,2003,6,MITSUBISHI,OUTLANDER 2WD 4C,LS,4D SPORT UTILITY LS,GREEN,AUTO,Covers,71304,OTHER ASIAN,CROSSOVER,OTHER,4518.0,5269.0,5379.0,6191.0,5035.0,6032.0,8079.0,9172.0,33314,6430.0,No,869,No
4400,2004,5,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,BLUE,AUTO,Alloy,88136,TOP LINE ASIAN,MEDIUM,OTHER,6405.0,7387.0,7417.0,8478.0,6830.0,7728.0,9649.0,11545.0,33314,8750.0,No,594,No
4401,2002,7,SATURN,L SERIES,Other,4D SEDAN LS,GOLD,AUTO,Alloy,80291,AMERICAN,MEDIUM,GM,2793.0,3548.0,5620.0,6560.0,2703.0,3856.0,5453.0,6958.0,33314,3810.0,No,1933,No
4402,2002,8,NISSAN,ALTIMA,Bas,4D SEDAN S,GOLD,AUTO,Covers,63819,TOP LINE ASIAN,MEDIUM,OTHER,4085.0,5015.0,7143.0,8238.0,4305.0,5289.0,7055.0,7727.0,33314,6530.0,No,930,No
4403,2007,3,DODGE,CALIBER,Bas,4D WAGON,GREY,AUTO,Covers,51928,AMERICAN,MEDIUM,CHRYSLER,7042.0,8138.0,10907.0,12005.0,7255.0,8415.0,11259.0,12357.0,33314,7455.0,No,754,Yes
4404,2004,6,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,BLUE,AUTO,Covers,56177,TOP LINE ASIAN,MEDIUM,OTHER,6358.0,7296.0,9505.0,11575.0,5983.0,6876.0,9497.0,10494.0,33314,9540.0,No,505,No
4405,2005,4,DODGE,DAKOTA PICKUP 4WD V8,SLT,QUAD CAB 5.9L SLT,WHITE,AUTO,Alloy,86958,AMERICAN,SMALL TRUCK,CHRYSLER,10226.0,11607.0,11544.0,13036.0,10422.0,12016.0,11756.0,13477.0,70401,7600.0,No,1763,No
4406,2006,3,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,WHITE,AUTO,Covers,62453,AMERICAN,SPECIALTY,CHRYSLER,8078.0,9204.0,9224.0,10440.0,7927.0,8842.0,9061.0,10049.0,70401,8000.0,No,1215,No
4407,2003,6,FORD,ESCAPE 2WD V6 3.0L V,XLT,4D CUV 3.0L XLT,BLACK,AUTO,Alloy,87625,AMERICAN,SMALL SUV,FORD,5301.0,6152.0,6225.0,7144.0,5206.0,6270.0,6122.0,7272.0,70401,6100.0,No,1283,No
4408,2002,7,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN SE,SILVER,AUTO,Covers,82596,AMERICAN,MEDIUM,CHRYSLER,2157.0,2841.0,2830.0,3568.0,2268.0,2985.0,2949.0,3724.0,70401,3800.0,No,1543,No
4409,2005,4,SATURN,RELAY 2WD V6 3.5L V6,Other,4D SPORT UTILITY,GREEN,AUTO,Covers,59365,AMERICAN,VAN,GM,6852.0,7954.0,7900.0,9090.0,6643.0,7618.0,7674.0,8727.0,70401,7000.0,No,1583,No
4410,2005,4,TOYOTA,CAMRY 4C 2.4L I4 SFI,Bas,4D SEDAN,GREY,AUTO,Alloy,79223,TOP LINE ASIAN,MEDIUM,OTHER,8356.0,9546.0,9524.0,10810.0,8073.0,9124.0,9219.0,10354.0,70401,8800.0,No,569,No
4411,2002,7,DODGE,DURANGO 4WD V8 4.7L,SLT,4D SUV 4.7L SLT,MAROON,AUTO,Alloy,79859,AMERICAN,MEDIUM SUV,CHRYSLER,4432.0,5690.0,5287.0,6645.0,4432.0,5690.0,5287.0,6645.0,70401,5900.0,No,1923,No
4412,2002,7,CHEVROLET,MALIBU V6 3.1L V6 SF,Bas,4D SEDAN,BROWN,AUTO,Alloy,64770,AMERICAN,MEDIUM,GM,2058.0,2965.0,2723.0,3702.0,2058.0,2965.0,2723.0,3702.0,70401,4300.0,No,2198,Yes
4413,2006,3,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,GREY,AUTO,Covers,63999,AMERICAN,MEDIUM,GM,5579.0,6823.0,6525.0,7869.0,5579.0,6823.0,6525.0,7869.0,70401,4500.0,No,728,No
4414,2003,7,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,BEIGE,AUTO,Alloy,95457,AMERICAN,MEDIUM,GM,3098.0,4449.0,6180.0,7487.0,3098.0,4449.0,6180.0,7487.0,70401,4825.0,No,2651,Yes
4415,2004,6,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L,MAROON,AUTO,Alloy,76010,AMERICAN,VAN,GM,3106.0,4169.0,6482.0,7528.0,2484.0,3098.0,6046.0,6732.0,70401,5525.0,No,4622,No
4416,2005,5,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,Covers,101961,AMERICAN,MEDIUM,FORD,3252.0,4359.0,6604.0,7209.0,3279.0,4663.0,6878.0,8383.0,70401,3925.0,No,1130,Yes
4417,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,GOLD,AUTO,Covers,89338,AMERICAN,MEDIUM,GM,3971.0,5564.0,4789.0,6509.0,3207.0,4433.0,3964.0,5288.0,47129,3750.0,No,1243,No
4418,2006,3,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN,WHITE,AUTO,Alloy,59875,AMERICAN,MEDIUM,CHRYSLER,4587.0,5448.0,5454.0,6384.0,4239.0,5533.0,5078.0,6476.0,47129,5770.0,No,1086,No
4419,2007,2,CHEVROLET,HHR 2.4L I4 MPI,LT,4D SUV 2.2L,GREY,AUTO,Alloy,66119,AMERICAN,MEDIUM,GM,10464.0,11120.0,11801.0,12510.0,8217.0,9495.0,9374.0,10755.0,47129,7280.0,No,728,No
4420,2007,2,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN,WHITE,AUTO,Alloy,66745,OTHER ASIAN,MEDIUM,OTHER,7361.0,8344.0,8450.0,9512.0,7262.0,8196.0,8343.0,9352.0,47129,6570.0,No,728,No
4421,2004,6,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,WHITE,AUTO,Alloy,80704,AMERICAN,MEDIUM,GM,2660.0,3532.0,5989.0,7125.0,3392.0,4371.0,5863.0,6879.0,47129,4355.0,Yes,1243,No
4422,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,BLUE,AUTO,Alloy,47309,AMERICAN,MEDIUM,GM,5791.0,6771.0,9176.0,10154.0,6401.0,7526.0,10021.0,11782.0,47129,7885.0,Yes,764,No
4423,2004,6,DODGE,NEON,SE,4D SEDAN,SILVER,AUTO,Alloy,80350,AMERICAN,COMPACT,CHRYSLER,2492.0,3331.0,5417.0,6307.0,3142.0,3947.0,5699.0,6658.0,47129,3655.0,No,723,Yes
4424,2006,4,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,BLACK,AUTO,Covers,82735,AMERICAN,SMALL SUV,FORD,8229.0,10251.0,12288.0,14436.0,9388.0,11369.0,13019.0,15370.0,47129,8035.0,No,983,Yes
4425,2005,5,BUICK,TERRAZA FWD V6,Other,4D WAGON CX,MAROON,AUTO,Alloy,81830,AMERICAN,VAN,GM,7341.0,9523.0,11134.0,13034.0,6257.0,8827.0,9891.0,12385.0,47129,7835.0,No,2282,No
4426,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT2,GREEN,AUTO,Alloy,78292,AMERICAN,LARGE,GM,4806.0,6062.0,7794.0,8844.0,5083.0,6482.0,8374.0,9351.0,47129,6725.0,No,1974,No
4427,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,RED,AUTO,Covers,72212,AMERICAN,LARGE,GM,7531.0,8717.0,11191.0,12494.0,6814.0,7885.0,10481.0,11725.0,47129,7735.0,No,1974,No
4428,2006,4,CHRYSLER,300,Bas,4D SEDAN,GREY,AUTO,Covers,87754,AMERICAN,SPECIALTY,CHRYSLER,8450.0,10383.0,12090.0,14599.0,8480.0,9956.0,12144.0,14180.0,47129,7935.0,No,1503,No
4429,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,BLUE,AUTO,Covers,54641,AMERICAN,MEDIUM,CHRYSLER,7640.0,8895.0,11630.0,12879.0,8971.0,10029.0,12237.0,13711.0,47129,8500.0,No,920,No
4430,2004,6,TOYOTA,MATRIX 2WD,Other,4D SEDAN XRS,WHITE,MANUAL,Alloy,86388,TOP LINE ASIAN,MEDIUM,OTHER,5899.0,6904.0,8905.0,10059.0,5098.0,5960.0,8068.0,9760.0,47129,5885.0,No,594,No
4431,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,BLUE,AUTO,Alloy,79679,AMERICAN,MEDIUM,GM,5053.0,6217.0,8831.0,9418.0,6249.0,7548.0,9108.0,10370.0,47129,6085.0,No,1038,No
4432,2005,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,WHITE,AUTO,Alloy,95041,AMERICAN,MEDIUM SUV,GM,6268.0,7473.0,10258.0,11408.0,6675.0,8117.0,10569.0,12076.0,47129,6790.0,No,1341,No
4433,2007,3,FORD,MUSTANG V6,Bas,2D CONVERTIBLE,SILVER,AUTO,Alloy,67553,AMERICAN,SPORTS,FORD,11240.0,13159.0,14975.0,16300.0,10881.0,12619.0,15002.0,16897.0,47129,9955.0,No,728,No
4434,2004,6,FORD,TAURUS,SE,4D SEDAN SE,BEIGE,AUTO,Covers,76263,AMERICAN,MEDIUM,FORD,3136.0,4316.0,6404.0,7798.0,2942.0,4228.0,6100.0,7490.0,47129,5325.0,No,920,No
4435,2005,5,ISUZU,ASCENDER 2WD 6C,S,SPORT UTILITY,BLACK,AUTO,Alloy,59995,OTHER ASIAN,MEDIUM SUV,OTHER,6359.0,7771.0,10097.0,11472.0,6586.0,7932.0,10044.0,11654.0,47129,7935.0,No,920,No
4436,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LS,PURPLE,AUTO,Alloy,71836,AMERICAN,MEDIUM,GM,5563.0,6650.0,9430.0,10714.0,5245.0,6492.0,9404.0,10955.0,47129,7635.0,No,803,No
4437,2004,6,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,Covers,52334,OTHER ASIAN,MEDIUM,OTHER,2820.0,3737.0,5590.0,6449.0,3432.0,4420.0,5981.0,6728.0,47129,6025.0,No,505,No
4438,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,GREY,AUTO,Covers,71350,TOP LINE ASIAN,MEDIUM,OTHER,10718.0,11802.0,14214.0,15653.0,11836.0,13254.0,15149.0,16902.0,47129,9705.0,No,569,Yes
4439,2006,4,DODGE,DURANGO 4WD V8,Adv,4D SUV 4.7L SLT,RED,AUTO,Alloy,72577,AMERICAN,MEDIUM SUV,CHRYSLER,9981.0,12101.0,14816.0,16541.0,7836.0,9844.0,12615.0,14345.0,47129,10655.0,No,1623,No
4440,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,SILVER,AUTO,Alloy,82944,AMERICAN,LARGE TRUCK,CHRYSLER,8680.0,10833.0,13048.0,14751.0,7860.0,10175.0,12378.0,15177.0,47129,8835.0,No,983,No
4441,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN LX,BLUE,AUTO,Alloy,50269,OTHER ASIAN,MEDIUM,OTHER,6159.0,7132.0,9305.0,10325.0,6316.0,7484.0,9472.0,10592.0,47129,7235.0,No,671,No
4442,2007,3,SUZUKI,FORENZA,Other,4D SEDAN,BLUE,MANUAL,Covers,55133,OTHER ASIAN,MEDIUM,OTHER,4395.0,5431.0,7223.0,8926.0,4417.0,5536.0,8001.0,9460.0,47129,5425.0,No,505,No
4443,2005,5,CHEVROLET,MALIBU 4C,Bas,4D SEDAN,SILVER,AUTO,Covers,63684,AMERICAN,MEDIUM,GM,5164.0,6225.0,10198.0,13798.0,4925.0,6291.0,8969.0,12740.0,17545,7090.0,No,923,No
4444,2006,4,TOYOTA,CAMRY 4C,Bas,4D SEDAN,BLUE,AUTO,Covers,57706,TOP LINE ASIAN,MEDIUM,OTHER,6213.284478902639,7478.728939913523,8604.835694050991,9982.708662591322,7456.0,8449.0,10907.0,12340.0,17545,9775.0,No,505,No
